# Lauricella6 Phase 6 hybrid packet profile; timing requires GM6_PACKET_PROFILE=1
SUMMARY lane case u candidates built accepted rejected quality_rejected build_failed max_depth endpoint_root_ms algebraic_geometry_ms log_derivative_ms pfaffian_recurrence_ms quality_tail_ms accepted_ms rejected_ms
ARC lane case u arc_index cell_index cell_lo cell_hi radial_center theta_lo theta_hi event_gap_ratio nearest_event_kind xi_min_divisor chart2 constructions built accepted rejected quality_rejected build_failed max_depth accepted_node_sum accepted_node_min accepted_node_max node_failed first_failed_R first_failed_packet_center first_failed_packet_lo first_failed_packet_hi first_failed_block_lo first_failed_block_hi first_failed_phase_error first_failed_packet_tail construction_ms fold_constructions fold_accepted fold_rejected fold_construction_ms fold_taylor_tail fold_moment_tail fold_pair_residual fold_v_center fold_v_side fold_v_ratio fold_event_radius fold_failure_reason
ARC jac_cold very-close 0.5 2 7 0.89387243065431898 0.92649088736351892 0.9101816590089189 2.8444667069552345 4.416438031434673 0.49999999999999828 2 0.30720275013980725 1 26 26 12 14 14 0 13 64 1 21 0 nan nan nan nan nan nan nan nan 0.58737899999999998 0 0 0 0 inf inf inf 0.19811896809253435 0.37146495467549606 1.8749590624861217 0.92649088736351892 0
ARC jac_cold very-close 0.5 3 8 0.92649088736351892 0.92649501690397407 0.92649295213374649 2.5582505765812606 3.145167199437481 0.5 1 0.029085770665675307 1 23 23 11 12 12 0 12 64 1 32 0 nan nan nan nan nan nan nan nan 0.52303199999999994 0 0 0 0 inf inf inf 0.02280414329860626 0.02345735534450738 1.0286444457635486 0.92649088736351892 0
ARC jac_cold very-close 0.5 4 8 0.92649088736351892 0.92649501690397407 0.92649295213374649 3.1624756436220269 4.6277724127200166 0.5 1 0.28426230976208844 1 24 24 11 13 13 0 13 64 1 32 0 nan nan nan nan nan nan nan nan 0.54807800000000007 0 0 0 0 inf inf inf 0.2062657202583999 0.2082264197926251 1.0095056974652352 0.92649088736351892 0
ARC jac_cold very-close 0.5 5 9 0.92649501690397407 0.92775800225381733 0.92712650957889564 2.5445353712695313 3.0058339793003297 0.49999999999995604 2 0.10004335706286697 1 17 17 9 8 8 0 8 64 1 32 0 nan nan nan nan nan nan nan nan 0.45618599999999998 0 0 0 0 inf inf inf nan nan inf nan 0
ARC jac_cold very-close 0.5 6 9 0.92649501690397407 0.92775800225381733 0.92712650957889564 3.3080789169993019 4.6352175647916223 0.49999999999995604 2 0.26223274368465543 1 19 19 10 9 9 0 9 64 1 32 0 nan nan nan nan nan nan nan nan 0.42746299999999987 0 0 0 0 inf inf inf nan nan inf nan 0
ARC jac_cold very-close 0.5 7 10 0.92775800225381733 1.0361804074198051 0.98196920483681116 1.5937720017355705 2.1405498396029117 0.4999999999999995 3 0.081905834662697283 1 13 13 7 6 6 0 6 64 2 32 0 nan nan nan nan nan nan nan nan 0.29252100000000003 0 0 0 0 inf inf inf nan nan inf nan 0
ARC jac_cold very-close 0.5 8 10 0.92775800225381733 1.0361804074198051 0.98196920483681116 4.5801838519106433 5.1791601391116586 0.4999999999999995 3 0.085084695039150213 0 15 15 8 7 7 0 7 64 1 32 0 nan nan nan nan nan nan nan nan 0.34273299999999995 0 0 0 0 inf inf inf nan nan inf nan 0
ARC jac_cold very-close 0.5 9 11 1.0361804074198051 1.0947863757508374 1.0654833915853212 0.75634603494413144 1.3634848574092351 0.5 3 0.16604401861660578 0 24 24 11 13 13 0 13 64 1 32 0 nan nan nan nan nan nan nan nan 0.53924499999999997 0 0 0 0 inf inf inf 0.042901072857952971 0.044605581525974158 1.0397311431736189 1.0947863757508374 0
ARC jac_cold very-close 0.5 10 11 1.0361804074198051 1.0947863757508374 1.0654833915853212 5.4179956885351945 5.9558392514722236 0.5 3 0.12207472646477724 0 23 23 11 12 12 0 12 64 1 32 0 nan nan nan nan nan nan nan nan 0.53363399999999983 0 0 0 0 inf inf inf 0.021995108288088511 0.04179488266203412 1.9001899019823518 1.0947863757508374 0
ARC jac_cold very-close 0.5 11 12 1.0947863757508374 1.1171206249058834 1.1059535003283605 5.8738169392063106 7.0754626404189978 0.499999999999995 3 0.32038978610176244 0 28 28 13 15 15 0 13 64 1 15 0 nan nan nan nan nan nan nan nan 0.70005799999999996 0 0 0 0 inf inf inf 0.097919058388360722 0.17284680479639461 1.7652008469164393 1.0947863757508374 0
ARC jac_cold very-close 0.5 12 13 1.1171206249058834 1.1213270416313714 1.1192238332686273 6.1628470585327735 6.5568006080536856 0.49999999999997363 3 0.11227454374339692 0 23 23 11 12 12 0 12 64 1 32 0 nan nan nan nan nan nan nan nan 0.51722899999999994 1 0 1 0.40220299999999998 4.2202510282663444e-08 0.0005377042658190938 3.9849598637109524e-12 0.0097920367865101023 1.7710113394725907e-09 1.8086240667645429e-07 1.1213270416313714 6
SUMMARY jac_warm very-close 0.5 258 258 125 133 133 0 13 0.88463799999999904 1.8373980000000003 1.391773000000001 1.5634940000000004 0.246007 2.8946850000000008 3.099688
ARC jac_warm very-close 0.5 0 1 0.1545640664350868 0.15630827659293667 0.15543617151401173 6.2725897519074643 6.2841483465609498 0.5 1 inf 0 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.39392899999999997 0 6.2311716632427695e-17 2.0532730359993682e-19 8.3502127279144324e-06 3.3577336896366784e-12 4.0211355076163589e-07 0.1545640664350868 0
ARC jac_warm very-close 0.5 1 6 0.88245631230984622 0.89387243065431898 0.8881643714820826 3.2891781461894984 3.9873717160436275 0.5 1 0.15054431587328559 1 23 23 11 12 12 0 12 64 1 32 0 nan nan nan nan nan nan nan nan 0.52697700000000003 1 0 1 0.39458599999999999 1.2547137419843204e-15 6.5915231347833545e-05 2.1555242456600416e-18 0.035365780183747725 6.8485285683640177e-09 1.9364845149128777e-07 0.88245631230984622 6
ARC jac_warm very-close 0.5 2 7 0.89387243065431898 0.92649088736351892 0.9101816590089189 2.8444667069552345 4.416438031434673 0.49999999999999828 2 0.30720275013980725 1 26 26 12 14 14 0 13 64 1 21 0 nan nan nan nan nan nan nan nan 0.59216100000000005 0 0 0 0 inf inf inf 0.19811896809253435 0.37146495467549606 1.8749590624861217 0.92649088736351892 0
ARC jac_warm very-close 0.5 3 8 0.92649088736351892 0.92649501690397407 0.92649295213374649 2.5582505765812606 3.145167199437481 0.5 1 0.029085770665675307 1 23 23 11 12 12 0 12 64 1 32 0 nan nan nan nan nan nan nan nan 0.51711999999999991 0 0 0 0 inf inf inf 0.02280414329860626 0.02345735534450738 1.0286444457635486 0.92649088736351892 0
ARC jac_warm very-close 0.5 4 8 0.92649088736351892 0.92649501690397407 0.92649295213374649 3.1624756436220269 4.6277724127200166 0.5 1 0.28426230976208844 1 24 24 11 13 13 0 13 64 1 32 0 nan nan nan nan nan nan nan nan 0.54486999999999997 0 0 0 0 inf inf inf 0.2062657202583999 0.2082264197926251 1.0095056974652352 0.92649088736351892 0
ARC jac_warm very-close 0.5 5 9 0.92649501690397407 0.92775800225381733 0.92712650957889564 2.5445353712695313 3.0058339793003297 0.49999999999995604 2 0.10004335706286697 1 17 17 9 8 8 0 8 64 1 32 0 nan nan nan nan nan nan nan nan 0.44756400000000002 0 0 0 0 inf inf inf nan nan inf nan 0
ARC jac_warm very-close 0.5 6 9 0.92649501690397407 0.92775800225381733 0.92712650957889564 3.3080789169993019 4.6352175647916223 0.49999999999995604 2 0.26223274368465543 1 19 19 10 9 9 0 9 64 1 32 0 nan nan nan nan nan nan nan nan 0.43324000000000001 0 0 0 0 inf inf inf nan nan inf nan 0
ARC jac_warm very-close 0.5 7 10 0.92775800225381733 1.0361804074198051 0.98196920483681116 1.5937720017355705 2.1405498396029117 0.4999999999999995 3 0.081905834662697283 1 13 13 7 6 6 0 6 64 2 32 0 nan nan nan nan nan nan nan nan 0.29267699999999996 0 0 0 0 inf inf inf nan nan inf nan 0
ARC jac_warm very-close 0.5 8 10 0.92775800225381733 1.0361804074198051 0.98196920483681116 4.5801838519106433 5.1791601391116586 0.4999999999999995 3 0.085084695039150213 0 15 15 8 7 7 0 7 64 1 32 0 nan nan nan nan nan nan nan nan 0.33775699999999997 0 0 0 0 inf inf inf nan nan inf nan 0
ARC jac_warm very-close 0.5 9 11 1.0361804074198051 1.0947863757508374 1.0654833915853212 0.75634603494413144 1.3634848574092351 0.5 3 0.16604401861660578 0 24 24 11 13 13 0 13 64 1 32 0 nan nan nan nan nan nan nan nan 0.54462600000000005 0 0 0 0 inf inf inf 0.042901072857952971 0.044605581525974158 1.0397311431736189 1.0947863757508374 0
ARC jac_warm very-close 0.5 10 11 1.0361804074198051 1.0947863757508374 1.0654833915853212 5.4179956885351945 5.9558392514722236 0.5 3 0.12207472646477724 0 23 23 11 12 12 0 12 64 1 32 0 nan nan nan nan nan nan nan nan 0.51647499999999991 0 0 0 0 inf inf inf 0.021995108288088511 0.04179488266203412 1.9001899019823518 1.0947863757508374 0
ARC jac_warm very-close 0.5 11 12 1.0947863757508374 1.1171206249058834 1.1059535003283605 5.8738169392063106 7.0754626404189978 0.499999999999995 3 0.32038978610176244 0 28 28 13 15 15 0 13 64 1 15 0 nan nan nan nan nan nan nan nan 0.715476 0 0 0 0 inf inf inf 0.097919058388360722 0.17284680479639461 1.7652008469164393 1.0947863757508374 0
ARC jac_warm very-close 0.5 12 13 1.1171206249058834 1.1213270416313714 1.1192238332686273 6.1628470585327735 6.5568006080536856 0.49999999999997363 3 0.11227454374339692 0 23 23 11 12 12 0 12 64 1 32 0 nan nan nan nan nan nan nan nan 0.52542999999999995 1 0 1 0.405252 4.2202510282663444e-08 0.0005377042658190938 3.9849598637109524e-12 0.0097920367865101023 1.7710113394725907e-09 1.8086240667645429e-07 1.1213270416313714 6
SUMMARY value_cold fold-tangent 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
SUMMARY value_warm fold-tangent 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
SUMMARY value_cold fold-tangent 0.5 218 218 106 112 112 0 12 0.74603500000000011 1.5668090000000006 1.1744999999999999 1.311256 0.19874900000000018 2.4622070000000011 2.5954549999999994
ARC value_cold fold-tangent 0.5 0 1 0.58409496754712553 0.59299230178309115 0.58854363466510828 6.1042159235794031 6.1457541600338095 0.49999999999999378 1 inf 0 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.25983800000000001 0 6.3181661684985679e-15 1.3292717371391592e-17 0.00010920643469804085 2.8849345925135543e-11 2.6417258291514478e-07 0.58409496754712553 0
ARC value_cold fold-tangent 0.5 1 2 0.59299230178309115 0.60210542288629199 0.59754886233469162 3.7130673070605047 3.8407066114395478 0.49999999999999389 1 inf 1 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.210866 0 1.2993349827916151e-13 6.1543198861590453e-17 0.0012513953363687475 2.8870736302733758e-10 2.307083578120867e-07 0.59299230178309115 0
ARC value_cold fold-tangent 0.5 2 2 0.59299230178309115 0.60210542288629199 0.59754886233469162 6.097736450203441 6.1398332707966716 0.49999999999999389 1 0.0015983066910659079 0 42 42 20 22 22 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 0.95559800000000028 0 0 0 0 inf inf inf 0.00011227599228519044 0.00014760110675414445 1.3146274973836372 0.59299230178309115 0
ARC value_cold fold-tangent 0.5 3 3 0.60210542288629199 0.62267618610572972 0.61239080449601091 3.7010281798734672 3.8757557721732971 0.49999999999999728 1 0.0046408508039374585 1 42 42 20 22 22 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 0.976962 0 0 0 0 inf inf inf 0.0023649103358559412 0.0020993448045697693 0.88770587736043927 0.60210542288629199 0
ARC value_cold fold-tangent 0.5 4 7 0.98748095329452867 1 0.99374047664726439 5.554542737559891 5.5829150056721435 0.49999999999999556 4 inf 0 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.24083399999999999 0 4.0924747335818216e-16 1.1509173403769089e-16 6.5308858532053587e-05 1.4304170188302419e-11 2.1902342974317843e-07 0.98748095329452867 0
ARC value_cold fold-tangent 0.5 5 8 1 1.2141063593375521 1.1070531796687759 5.6295352050551015 5.6805741389161923 0.4999999999999995 4 0.0075182869701771338 0 29 29 15 14 14 0 10 64 1 11 0 nan nan nan nan nan nan nan nan 0.65186499999999981 0 0 0 0 inf inf inf nan nan inf nan 0
ARC value_cold fold-tangent 0.5 6 9 1.2141063593375521 1.2174741900537929 1.2157902746956726 5.7337404363603675 5.7632028137953046 0.49999999999996703 1 0.00037378071802661325 0 22 22 11 11 11 0 11 64 1 32 0 nan nan nan nan nan nan nan nan 0.49334800000000001 0 0 0 0 inf inf inf 6.2701129660559465e-05 6.2517597620560336e-05 0.99707290696367512 1.2174741900537929 0
ARC value_cold fold-tangent 0.5 7 10 1.2174741900537929 1.2968631293495345 1.2571686597016636 0.92658153313572844 1.0087289824333303 0.49999999999999861 1 inf 0 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.209761 0 1.6858994679743073e-17 4.6891294171351714e-16 0.00068720268116327567 3.0392775311149246e-10 4.4226799668041583e-07 1.2174741900537929 0
ARC value_cold fold-tangent 0.5 8 10 1.2174741900537929 1.2968631293495345 1.2571686597016636 5.7702707036493974 5.8025771131021244 0.49999999999999861 1 0.00145922684224908 0 41 41 20 21 21 0 11 64 1 11 0 nan nan nan nan nan nan nan nan 0.92585799999999996 0 0 0 0 inf inf inf 7.3896860035359605e-05 6.251759686705487e-05 0.84601154686599989 1.2174741900537929 0
ARC value_cold fold-tangent 0.5 9 11 1.2968631293495345 1.4187464493419972 1.3578047893457659 5.8622596295219447 5.9068075319827624 0.5 1 0.0056055751007082514 0 42 42 20 22 22 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 1.0540309999999999 0 0 0 0 inf inf inf 0.00013437409355771242 0.00010504230470021561 0.781715447666264 1.2968631293495345 0
SUMMARY value_warm fold-tangent 0.5 218 218 106 112 112 0 12 0.73406800000000028 1.5567839999999991 1.1901949999999999 1.2926010000000012 0.21012900000000004 2.4437359999999986 2.6053819999999996
ARC value_warm fold-tangent 0.5 0 1 0.58409496754712553 0.59299230178309115 0.58854363466510828 6.1042159235794031 6.1457541600338095 0.49999999999999378 1 inf 0 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.20951400000000001 0 6.3181661684985679e-15 1.3292717371391592e-17 0.00010920643469804085 2.8849345925135543e-11 2.6417258291514478e-07 0.58409496754712553 0
ARC value_warm fold-tangent 0.5 1 2 0.59299230178309115 0.60210542288629199 0.59754886233469162 3.7130673070605047 3.8407066114395478 0.49999999999999389 1 inf 1 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.20955799999999999 0 1.2993349827916151e-13 6.1543198861590453e-17 0.0012513953363687475 2.8870736302733758e-10 2.307083578120867e-07 0.59299230178309115 0
ARC value_warm fold-tangent 0.5 2 2 0.59299230178309115 0.60210542288629199 0.59754886233469162 6.097736450203441 6.1398332707966716 0.49999999999999389 1 0.0015983066910659079 0 42 42 20 22 22 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 0.95440900000000006 0 0 0 0 inf inf inf 0.00011227599228519044 0.00014760110675414445 1.3146274973836372 0.59299230178309115 0
ARC value_warm fold-tangent 0.5 3 3 0.60210542288629199 0.62267618610572972 0.61239080449601091 3.7010281798734672 3.8757557721732971 0.49999999999999728 1 0.0046408508039374585 1 42 42 20 22 22 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 1.0167359999999999 0 0 0 0 inf inf inf 0.0023649103358559412 0.0020993448045697693 0.88770587736043927 0.60210542288629199 0
ARC value_warm fold-tangent 0.5 4 7 0.98748095329452867 1 0.99374047664726439 5.554542737559891 5.5829150056721435 0.49999999999999556 4 inf 0 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.20969099999999999 0 4.0924747335818216e-16 1.1509173403769089e-16 6.5308858532053587e-05 1.4304170188302419e-11 2.1902342974317843e-07 0.98748095329452867 0
ARC value_warm fold-tangent 0.5 5 8 1 1.2141063593375521 1.1070531796687759 5.6295352050551015 5.6805741389161923 0.4999999999999995 4 0.0075182869701771338 0 29 29 15 14 14 0 10 64 1 11 0 nan nan nan nan nan nan nan nan 0.65619499999999997 0 0 0 0 inf inf inf nan nan inf nan 0
ARC value_warm fold-tangent 0.5 6 9 1.2141063593375521 1.2174741900537929 1.2157902746956726 5.7337404363603675 5.7632028137953046 0.49999999999996703 1 0.00037378071802661325 0 22 22 11 11 11 0 11 64 1 32 0 nan nan nan nan nan nan nan nan 0.49942300000000006 0 0 0 0 inf inf inf 6.2701129660559465e-05 6.2517597620560336e-05 0.99707290696367512 1.2174741900537929 0
ARC value_warm fold-tangent 0.5 7 10 1.2174741900537929 1.2968631293495345 1.2571686597016636 0.92658153313572844 1.0087289824333303 0.49999999999999861 1 inf 0 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.20945 0 1.6858994679743073e-17 4.6891294171351714e-16 0.00068720268116327567 3.0392775311149246e-10 4.4226799668041583e-07 1.2174741900537929 0
ARC value_warm fold-tangent 0.5 8 10 1.2174741900537929 1.2968631293495345 1.2571686597016636 5.7702707036493974 5.8025771131021244 0.49999999999999861 1 0.00145922684224908 0 41 41 20 21 21 0 11 64 1 11 0 nan nan nan nan nan nan nan nan 0.97361500000000012 0 0 0 0 inf inf inf 7.3896860035359605e-05 6.251759686705487e-05 0.84601154686599989 1.2174741900537929 0
ARC value_warm fold-tangent 0.5 9 11 1.2968631293495345 1.4187464493419972 1.3578047893457659 5.8622596295219447 5.9068075319827624 0.5 1 0.0056055751007082514 0 42 42 20 22 22 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 0.94874000000000003 0 0 0 0 inf inf inf 0.00013437409355771242 0.00010504230470021561 0.781715447666264 1.2968631293495345 0
SUMMARY jac_cold fold-tangent 0.5 218 218 106 112 112 0 12 0.73101299999999969 1.553086 1.1648439999999998 1.3040740000000004 0.19797899999999993 2.4263909999999997 2.5845220000000002
ARC jac_cold fold-tangent 0.5 0 1 0.58409496754712553 0.59299230178309115 0.58854363466510828 6.1042159235794031 6.1457541600338095 0.49999999999999378 1 inf 0 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.40856500000000001 0 9.3242742112468814e-13 1.3292717371391592e-17 0.00010920643469804085 2.8849345925135543e-11 2.6417258291514478e-07 0.58409496754712553 0
ARC jac_cold fold-tangent 0.5 1 2 0.59299230178309115 0.60210542288629199 0.59754886233469162 3.7130673070605047 3.8407066114395478 0.49999999999999389 1 inf 1 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.39581300000000003 0 1.0940999837591766e-11 6.1543198861590453e-17 0.0012513953363687475 2.8870736302733758e-10 2.307083578120867e-07 0.59299230178309115 0
ARC jac_cold fold-tangent 0.5 2 2 0.59299230178309115 0.60210542288629199 0.59754886233469162 6.097736450203441 6.1398332707966716 0.49999999999999389 1 0.0015983066910659079 0 42 42 20 22 22 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 0.95081399999999994 0 0 0 0 inf inf inf 0.00011227599228519044 0.00014760110675414445 1.3146274973836372 0.59299230178309115 0
ARC jac_cold fold-tangent 0.5 3 3 0.60210542288629199 0.62267618610572972 0.61239080449601091 3.7010281798734672 3.8757557721732971 0.49999999999999728 1 0.0046408508039374585 1 42 42 20 22 22 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 0.95794399999999991 0 0 0 0 inf inf inf 0.0023649103358559412 0.0020993448045697693 0.88770587736043927 0.60210542288629199 0
ARC jac_cold fold-tangent 0.5 4 7 0.98748095329452867 1 0.99374047664726439 5.554542737559891 5.5829150056721435 0.49999999999999556 4 inf 0 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.39235100000000001 0 9.5115114809880778e-14 1.1509173403769089e-16 6.5308858532053587e-05 1.4304170188302419e-11 2.1902342974317843e-07 0.98748095329452867 0
ARC jac_cold fold-tangent 0.5 5 8 1 1.2141063593375521 1.1070531796687759 5.6295352050551015 5.6805741389161923 0.4999999999999995 4 0.0075182869701771338 0 29 29 15 14 14 0 10 64 1 11 0 nan nan nan nan nan nan nan nan 0.65824500000000008 0 0 0 0 inf inf inf nan nan inf nan 0
ARC jac_cold fold-tangent 0.5 6 9 1.2141063593375521 1.2174741900537929 1.2157902746956726 5.7337404363603675 5.7632028137953046 0.49999999999996703 1 0.00037378071802661325 0 22 22 11 11 11 0 11 64 1 32 0 nan nan nan nan nan nan nan nan 0.57114900000000002 0 0 0 0 inf inf inf 6.2701129660559465e-05 6.2517597620560336e-05 0.99707290696367512 1.2174741900537929 0
ARC jac_cold fold-tangent 0.5 7 10 1.2174741900537929 1.2968631293495345 1.2571686597016636 0.92658153313572844 1.0087289824333303 0.49999999999999861 1 inf 0 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.39874399999999999 0 3.0368030435594224e-16 4.6891294171351714e-16 0.00068720268116327567 3.0392775311149246e-10 4.4226799668041583e-07 1.2174741900537929 0
ARC jac_cold fold-tangent 0.5 8 10 1.2174741900537929 1.2968631293495345 1.2571686597016636 5.7702707036493974 5.8025771131021244 0.49999999999999861 1 0.00145922684224908 0 41 41 20 21 21 0 11 64 1 11 0 nan nan nan nan nan nan nan nan 0.92500399999999983 0 0 0 0 inf inf inf 7.3896860035359605e-05 6.251759686705487e-05 0.84601154686599989 1.2174741900537929 0
ARC jac_cold fold-tangent 0.5 9 11 1.2968631293495345 1.4187464493419972 1.3578047893457659 5.8622596295219447 5.9068075319827624 0.5 1 0.0056055751007082514 0 42 42 20 22 22 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 0.94775700000000007 0 0 0 0 inf inf inf 0.00013437409355771242 0.00010504230470021561 0.781715447666264 1.2968631293495345 0
SUMMARY jac_warm fold-tangent 0.5 218 218 106 112 112 0 12 0.75948500000000019 1.5492790000000003 1.183959 1.3298579999999993 0.1983170000000001 2.4976420000000004 2.5835059999999994
ARC jac_warm fold-tangent 0.5 0 1 0.58409496754712553 0.59299230178309115 0.58854363466510828 6.1042159235794031 6.1457541600338095 0.49999999999999378 1 inf 0 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.43182700000000002 0 9.3242742112468814e-13 1.3292717371391592e-17 0.00010920643469804085 2.8849345925135543e-11 2.6417258291514478e-07 0.58409496754712553 0
ARC jac_warm fold-tangent 0.5 1 2 0.59299230178309115 0.60210542288629199 0.59754886233469162 3.7130673070605047 3.8407066114395478 0.49999999999999389 1 inf 1 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.397372 0 1.0940999837591766e-11 6.1543198861590453e-17 0.0012513953363687475 2.8870736302733758e-10 2.307083578120867e-07 0.59299230178309115 0
